ending,endingstem,penSyl,person,number,tense,mood,suff1,suff2,stemC1,stemC2,stemC3
er,ac,ANY,2,0,2,1,icieres,ANY,ANY,ANY,ANY
er,ac,ANY,3,0,2,1,iciere,ANY,ANY,ANY,ANY
er,ac,ANY,1,1,2,1,iciéremos,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,2,1,iciereis,ANY,ANY,ANY,ANY
er,ac,ANY,3,1,2,1,icieren,ANY,ANY,ANY,ANY
er,e,ANY,1,0,2,1,eyere,ANY,ANY,ANY,ANY
er,e,ANY,2,0,2,1,eyeres,ANY,ANY,ANY,ANY
er,e,ANY,3,0,2,1,eyere,ANY,ANY,ANY,ANY
er,e,ANY,1,1,2,1,eyéremos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,2,1,eyereis,ANY,ANY,ANY,ANY
er,e,ANY,3,1,2,1,eyeren,ANY,ANY,ANY,ANY
er,ANY,o,1,0,2,1,iere,ANY,o,ANY,ANY
er,ANY,o,2,0,2,1,ieres,ANY,o,ANY,ANY
er,ANY,o,3,0,2,1,iere,ANY,o,ANY,ANY
er,ANY,o,1,1,2,1,iéremos,ANY,o,ANY,ANY
er,ANY,o,2,1,2,1,iereis,ANY,o,ANY,ANY
er,ANY,o,3,1,2,1,ieren,ANY,o,ANY,ANY
er,c,o,1,0,2,1,ciere,ANY,o,ANY,ANY
er,c,o,2,0,2,1,cieres,ANY,o,ANY,ANY
er,c,o,3,0,2,1,ciere,ANY,o,ANY,ANY
er,c,o,1,1,2,1,ciéremos,ANY,o,ANY,ANY
er,c,o,2,1,2,1,ciereis,ANY,o,ANY,ANY
er,c,o,3,1,2,1,cieren,ANY,o,ANY,ANY
er,ANY,ol,1,0,2,1,iere,ANY,ol,ANY,ANY
er,ANY,ol,2,0,2,1,ieres,ANY,ol,ANY,ANY
er,ANY,ol,3,0,2,1,iere,ANY,ol,ANY,ANY
er,ANY,ol,1,1,2,1,iéremos,ANY,ol,ANY,ANY
er,ANY,ol,2,1,2,1,iereis,ANY,ol,ANY,ANY
er,ANY,ol,3,1,2,1,ieren,ANY,ol,ANY,ANY
er,pon,ANY,1,0,2,1,pusiere,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,2,1,pusieres,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,2,1,pusiere,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,2,1,pusiéremos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,2,1,pusiereis,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,2,1,pusieren,ANY,ANY,ANY,ANY
er,ANY,quer,1,0,2,1,iere,ANY,quis,ANY,ANY
er,ANY,quer,2,0,2,1,ieres,ANY,quis,ANY,ANY
er,ANY,quer,3,0,2,1,iere,ANY,quis,ANY,ANY
er,ANY,quer,1,1,2,1,iéremos,ANY,quis,ANY,ANY
er,ANY,quer,2,1,2,1,iereis,ANY,quis,ANY,ANY
er,ANY,quer,3,1,2,1,ieren,ANY,quis,ANY,ANY
er,ANY,ra,1,0,2,1,yere,ANY,ra,ANY,ANY
er,ANY,ra,2,0,2,1,yeres,ANY,ra,ANY,ANY
er,ANY,ra,3,0,2,1,yere,ANY,ra,ANY,ANY
er,ANY,ra,1,1,2,1,yéremos,ANY,ra,ANY,ANY
er,ANY,ra,2,1,2,1,yereis,ANY,ra,ANY,ANY
er,ANY,ra,3,1,2,1,yeren,ANY,ra,ANY,ANY
er,ñ,ANY,1,0,2,1,ñere,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,2,1,ñeres,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,2,1,ñere,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,2,1,ñéremos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,2,1,ñereis,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,2,1,ñeren,ANY,ANY,ANY,ANY
er,en,ANY,1,0,2,1,uviere,ANY,ANY,ANY,ANY
er,en,ANY,2,0,2,1,uvieres,ANY,ANY,ANY,ANY
er,en,ANY,3,0,2,1,uviere,ANY,ANY,ANY,ANY
er,en,ANY,1,1,2,1,uviéremos,ANY,ANY,ANY,ANY
er,en,ANY,2,1,2,1,uviereis,ANY,ANY,ANY,ANY
er,en,ANY,3,1,2,1,uvieren,ANY,ANY,ANY,ANY
er,ANY,tra,1,0,2,1,ere,ANY,traj,ANY,ANY
er,ANY,tra,2,0,2,1,eres,ANY,traj,ANY,ANY
er,ANY,tra,3,0,2,1,ere,ANY,traj,ANY,ANY
er,ANY,tra,1,1,2,1,éremos,ANY,traj,ANY,ANY
er,ANY,tra,2,1,2,1,ereis,ANY,traj,ANY,ANY
er,ANY,tra,3,1,2,1,eren,ANY,traj,ANY,ANY
er,ANY,val,1,0,2,1,iere,ANY,val,ANY,ANY
er,ANY,val,2,0,2,1,ieres,ANY,val,ANY,ANY
er,ANY,val,3,0,2,1,iere,ANY,val,ANY,ANY
er,ANY,val,1,1,2,1,iéremos,ANY,val,ANY,ANY
er,ANY,val,2,1,2,1,iereis,ANY,val,ANY,ANY
er,ANY,val,3,1,2,1,ieren,ANY,val,ANY,ANY
er,v,ANY,1,0,2,1,viere,ANY,ANY,ANY,ANY
er,v,ANY,2,0,2,1,vieres,ANY,ANY,ANY,ANY
er,v,ANY,3,0,2,1,viere,ANY,ANY,ANY,ANY
er,v,ANY,1,1,2,1,viéremos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,2,1,viereis,ANY,ANY,ANY,ANY
er,v,ANY,3,1,2,1,vieren,ANY,ANY,ANY,ANY
er,ANY,yac,1,0,2,1,iere,ANY,yac,ANY,ANY
er,ANY,yac,2,0,2,1,ieres,ANY,yac,ANY,ANY
er,ANY,yac,3,0,2,1,iere,ANY,yac,ANY,ANY
er,ANY,yac,1,1,2,1,iéremos,ANY,yac,ANY,ANY
er,ANY,yac,2,1,2,1,iereis,ANY,yac,ANY,ANY
er,ANY,yac,3,1,2,1,ieren,ANY,yac,ANY,ANY
ir,ANY,qui,1,0,0,0,o,ANY,quie,ANY,ANY
ir,ANY,qui,2,0,0,0,es,ANY,quie,ANY,ANY
ir,ANY,qui,3,0,0,0,e,ANY,quie,ANY,ANY
ir,ANY,qui,1,1,0,0,imos,ANY,qui,ANY,ANY
ir,ANY,qui,2,1,0,0,ís,ANY,qui,ANY,ANY
ir,ANY,qui,3,1,0,0,en,ANY,quie,ANY,ANY
ir,ANY,eñ,1,0,0,0,o,ANY,iñ,ANY,ANY
ir,ANY,eñ,2,0,0,0,es,ANY,iñ,ANY,ANY
ir,ANY,eñ,3,0,0,0,e,ANY,iñ,ANY,ANY
ir,ANY,eñ,1,1,0,0,imos,ANY,eñ,ANY,ANY
ir,ANY,eñ,2,1,0,0,ís,ANY,eñ,ANY,ANY
ir,ANY,eñ,3,1,0,0,en,ANY,iñ,ANY,ANY
ir,ANY,duc,1,0,0,0,o,ANY,duzc,ANY,ANY
ir,ANY,duc,2,0,0,0,es,ANY,duc,ANY,ANY
ir,ANY,duc,3,0,0,0,e,ANY,duc,ANY,ANY
ir,ANY,duc,1,1,0,0,imos,ANY,duc,ANY,ANY
ir,ANY,duc,2,1,0,0,ís,ANY,duc,ANY,ANY
ir,ANY,duc,3,1,0,0,en,ANY,duc,ANY,ANY
ir,u,ANY,1,0,0,0,uyo,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,0,0,uyes,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,0,0,uye,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,0,0,uimos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,0,0,uís,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,0,0,uyen,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,0,0,uyo,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,0,0,uyes,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,0,0,uye,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,0,0,üimos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,0,0,üís,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,0,0,uyen,ANY,ANY,ANY,ANY
ir,u,h,1,0,0,0,uyo,ANY,h,ANY,ANY
ir,u,h,2,0,0,0,uyes,ANY,h,ANY,ANY
ir,u,h,3,0,0,0,uye,ANY,h,ANY,ANY
ir,u,h,1,1,0,0,ue,ANY,h,ANY,ANY
ir,u,h,2,1,0,0,uís,uis,h,ANY,ANY
ir,u,h,3,1,0,0,uyen,ANY,h,ANY,ANY
ir,u,f,1,0,0,0,uyo,ANY,f,ANY,ANY
ir,u,f,2,0,0,0,uyes,ANY,f,ANY,ANY
ir,u,f,3,0,0,0,uye,ANY,f,ANY,ANY
ir,u,f,1,1,0,0,ue,ANY,f,ANY,ANY
ir,u,f,2,1,0,0,uís,uis,f,ANY,ANY
ir,u,f,3,1,0,0,uyen,ANY,f,ANY,ANY
ir,dec,ANY,1,0,0,0,digo,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,0,0,dices,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,0,0,dices,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,0,0,decimos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,0,0,decís,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,0,0,dicen,ANY,ANY,ANY,ANY
ir,ANY,bendec,1,0,0,0,o,ANY,bendig,ANY,ANY
ir,ANY,bendec,2,0,0,0,es,ANY,bendic,ANY,ANY
ir,ANY,bendec,3,0,0,0,e,ANY,bendic,ANY,ANY
ir,ANY,bendec,1,1,0,0,imos,ANY,bendec,ANY,ANY
ir,ANY,bendec,2,1,0,0,ís,ANY,bendec,ANY,ANY
ir,ANY,bendec,3,1,0,0,en,ANY,bendic,ANY,ANY
ir,ANY,maldec,1,0,0,0,o,ANY,maldig,ANY,ANY
ir,ANY,maldec,2,0,0,0,es,ANY,maldic,ANY,ANY
ir,ANY,maldec,3,0,0,0,e,ANY,maldic,ANY,ANY
ir,ANY,maldec,1,1,0,0,imos,ANY,maldec,ANY,ANY
ir,ANY,maldec,2,1,0,0,ís,ANY,maldec,ANY,ANY
ir,ANY,maldec,3,1,0,0,en,ANY,maldic,ANY,ANY
ir,ANY,contradec,1,0,0,0,o,ANY,contradig,ANY,ANY
ir,ANY,contradec,2,0,0,0,es,ANY,contradic,ANY,ANY
ir,ANY,contradec,3,0,0,0,e,ANY,contradic,ANY,ANY
ir,ANY,contradec,1,1,0,0,imos,ANY,contradec,ANY,ANY
ir,ANY,contradec,2,1,0,0,ís,ANY,contradec,ANY,ANY
ir,ANY,contradec,3,1,0,0,en,ANY,contradic,ANY,ANY
ir,ANY,desdec,1,0,0,0,o,ANY,desdig,ANY,ANY
ir,ANY,desdec,2,0,0,0,es,ANY,desdic,ANY,ANY
ir,ANY,desdec,3,0,0,0,e,ANY,desdic,ANY,ANY
ir,ANY,desdec,1,1,0,0,imos,ANY,desdec,ANY,ANY
ir,ANY,desdec,2,1,0,0,ís,ANY,desdec,ANY,ANY
ir,ANY,desdec,3,1,0,0,en,ANY,desdic,ANY,ANY
ir,ANY,interdec,1,0,0,0,o,ANY,interdig,ANY,ANY
ir,ANY,interdec,2,0,0,0,es,ANY,interdic,ANY,ANY
ir,ANY,interdec,3,0,0,0,e,ANY,interdic,ANY,ANY
ir,ANY,interdec,1,1,0,0,imos,ANY,interdec,ANY,ANY
ir,ANY,interdec,2,1,0,0,ís,ANY,interdec,ANY,ANY
ir,ANY,interdec,3,1,0,0,en,ANY,interdic,ANY,ANY
ir,ANY,predec,1,0,0,0,o,ANY,predig,ANY,ANY
ir,ANY,predec,2,0,0,0,es,ANY,predic,ANY,ANY
ir,ANY,predec,3,0,0,0,e,ANY,predic,ANY,ANY
ir,ANY,predec,1,1,0,0,imos,ANY,predec,ANY,ANY
ir,ANY,predec,2,1,0,0,ís,ANY,predec,ANY,ANY
ir,ANY,predec,3,1,0,0,en,ANY,predic,ANY,ANY
ir,ANY,cer,1,0,0,0,o,ANY,cier,ANY,ANY
ir,ANY,cer,2,0,0,0,es,ANY,cier,ANY,ANY
ir,ANY,cer,3,0,0,0,e,ANY,cier,ANY,ANY
ir,ANY,cer,1,1,0,0,imos,ANY,cer,ANY,ANY
ir,ANY,cer,2,1,0,0,ís,ANY,cer,ANY,ANY
ir,ANY,cer,3,1,0,0,en,ANY,cier,ANY,ANY
ir,ANY,or,1,0,0,0,o,ANY,uer,ANY,ANY
ir,ANY,or,2,0,0,0,es,ANY,uer,ANY,ANY
ir,ANY,or,3,0,0,0,e,ANY,uer,ANY,ANY
ir,ANY,or,1,1,0,0,imos,ANY,or,ANY,ANY
ir,ANY,or,2,1,0,0,ís,ANY,or,ANY,ANY
ir,ANY,or,3,1,0,0,en,ANY,uer,ANY,ANY
ir,NULL,NULL,1,0,0,0,voy,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,0,0,vas,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,0,0,va,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,0,0,vamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,0,0,vais,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,0,0,van,ANY,ANY,ANY,ANY
ir,ANY,luc,1,0,0,0,o,ANY,luzc,ANY,ANY
ir,ANY,luc,2,0,0,0,es,ANY,luc,ANY,ANY
ir,ANY,luc,3,0,0,0,e,ANY,luc,ANY,ANY
ir,ANY,luc,1,1,0,0,imos,ANY,luc,ANY,ANY
ir,ANY,luc,2,1,0,0,ís,ANY,luc,ANY,ANY
ir,ANY,luc,3,1,0,0,en,ANY,luc,ANY,ANY
ir,ull,ANY,1,0,0,0,ullo,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,0,0,ulles,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,0,0,ulle,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,0,0,ullimos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,0,0,ullís,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,0,0,ullen,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,0,0,uño,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,0,0,uñes,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,0,0,uñe,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,0,0,uñimos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,0,0,uñís,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,0,0,uñen,ANY,ANY,ANY,ANY
ir,ANY,oí,1,0,0,0,o,ANY,oig,ANY,ANY
ir,ANY,oí,2,0,0,0,es,ANY,oy,ANY,ANY
ir,ANY,oí,3,0,0,0,e,ANY,oy,ANY,ANY
ir,ANY,oí,1,1,0,0,ímos,ANY,o,ANY,ANY
ir,ANY,oí,2,1,0,0,ís,ANY,o,ANY,ANY
ir,ANY,oí,3,1,0,0,en,ANY,oy,ANY,ANY
ir,ANY,e,1,0,0,0,o,ANY,i,ANY,ANY
ir,ANY,e,2,0,0,0,es,ANY,i,ANY,ANY
ir,ANY,e,3,0,0,0,e,ANY,i,ANY,ANY
ir,ANY,e,1,1,0,0,imos,ANY,e,ANY,ANY
ir,ANY,e,2,1,0,0,ís,ANY,e,ANY,ANY
ir,ANY,e,3,1,0,0,en,ANY,i,ANY,ANY
ir,g,e,1,0,0,0,jo,ANY,i,ANY,ANY
ir,g,e,2,0,0,0,ges,ANY,i,ANY,ANY
ir,g,e,3,0,0,0,ge,ANY,i,ANY,ANY
ir,g,e,1,1,0,0,gimos,ANY,e,ANY,ANY
ir,g,e,2,1,0,0,gís,ANY,e,ANY,ANY
ir,g,e,3,1,0,0,gen,ANY,i,ANY,ANY
ir,gu,e,1,0,0,0,go,ANY,i,ANY,ANY
ir,gu,e,2,0,0,0,gues,ANY,i,ANY,ANY
ir,gu,e,3,0,0,0,gue,ANY,i,ANY,ANY
ir,gu,e,1,1,0,0,guimos,ANY,e,ANY,ANY
ir,gu,e,2,1,0,0,guís,ANY,e,ANY,ANY
ir,gu,e,3,1,0,0,guen,ANY,i,ANY,ANY
ir,ANY,pud,1,0,0,0,o,ANY,pud,ANY,ANY
ir,ANY,pud,2,0,0,0,es,ANY,pud,ANY,ANY
ir,ANY,pud,3,0,0,0,e,ANY,pud,ANY,ANY
ir,ANY,pud,1,1,0,0,imos,ANY,pud,ANY,ANY
ir,ANY,pud,2,1,0,0,ís,ANY,pud,ANY,ANY
ir,ANY,pud,3,1,0,0,en,ANY,pud,ANY,ANY
ir,ANY,sal,1,0,0,0,o,ANY,salg,ANY,ANY
ir,ANY,sal,2,0,0,0,es,ANY,sal,ANY,ANY
ir,ANY,sal,3,0,0,0,e,ANY,sal,ANY,ANY
ir,ANY,sal,1,1,0,0,imos,ANY,sal,ANY,ANY
ir,ANY,sal,2,1,0,0,ís,ANY,sal,ANY,ANY
ir,ANY,sal,3,1,0,0,en,ANY,sal,ANY,ANY
ir,r,e,1,0,0,0,ro,ANY,ie,ANY,ANY
ir,r,e,2,0,0,0,res,ANY,ie,ANY,ANY
ir,r,e,3,0,0,0,re,ANY,ie,ANY,ANY
ir,r,e,1,1,0,0,rimos,ANY,e,ANY,ANY
ir,r,e,2,1,0,0,rís,ANY,e,ANY,ANY
ir,r,e,3,1,0,0,ren,ANY,ie,ANY,ANY
ir,rt,e,1,0,0,0,rto,ANY,ie,ANY,ANY
ir,rt,e,2,0,0,0,rtes,ANY,ie,ANY,ANY
ir,rt,e,3,0,0,0,rte,ANY,ie,ANY,ANY
ir,rt,e,1,1,0,0,rtimos,ANY,e,ANY,ANY
ir,rt,e,2,1,0,0,rtís,ANY,e,ANY,ANY
ir,rt,e,3,1,0,0,rten,ANY,ie,ANY,ANY
ir,v,e,1,0,0,0,vo,ANY,ie,ANY,ANY
ir,v,e,2,0,0,0,ves,ANY,ie,ANY,ANY
ir,v,e,3,0,0,0,ve,ANY,ie,ANY,ANY
ir,v,e,1,1,0,0,vimos,ANY,e,ANY,ANY
ir,v,e,2,1,0,0,vís,ANY,e,ANY,ANY
ir,v,e,3,1,0,0,ven,ANY,ie,ANY,ANY
ir,nt,e,1,0,0,0,nto,ANY,ie,ANY,ANY
ir,nt,e,2,0,0,0,ntes,ANY,ie,ANY,ANY
ir,nt,e,3,0,0,0,nte,ANY,ie,ANY,ANY
ir,nt,e,1,1,0,0,ntimos,ANY,e,ANY,ANY
ir,nt,e,2,1,0,0,ntís,ANY,e,ANY,ANY
ir,nt,e,3,1,0,0,nten,ANY,ie,ANY,ANY
ir,ANY,eí,1,0,0,0,o,ANY,í,ANY,ANY
ir,ANY,eí,2,0,0,0,es,ANY,í,ANY,ANY
ir,ANY,eí,3,0,0,0,e,ANY,í,ANY,ANY
ir,ANY,eí,1,1,0,0,imos,ANY,eí,ANY,ANY
ir,ANY,eí,2,1,0,0,ís,ANY,eí,ANY,ANY
ir,ANY,eí,3,1,0,0,en,ANY,í,ANY,ANY
ir,ANY,ven,1,0,0,0,o,ANY,veng,ANY,ANY
ir,ANY,ven,2,0,0,0,es,ANY,vien,ANY,ANY
ir,ANY,ven,3,0,0,0,e,ANY,vien,ANY,ANY
ir,ANY,ven,1,1,0,0,imos,ANY,ven,ANY,ANY
ir,ANY,ven,2,1,0,0,ís,ANY,ven,ANY,ANY
ir,ANY,ven,3,1,0,0,en,ANY,vien,ANY,ANY
ir,ANY,qui,1,0,1,0,ía,ANY,qui,ANY,ANY
ir,ANY,qui,2,0,1,0,ías,ANY,qui,ANY,ANY
ir,ANY,qui,3,0,1,0,ía,ANY,qui,ANY,ANY
ir,ANY,qui,1,1,1,0,íamos,ANY,qui,ANY,ANY
ir,ANY,qui,2,1,1,0,íais,ANY,qui,ANY,ANY
ir,ANY,qui,3,1,1,0,ían,ANY,qui,ANY,ANY
ir,ANY,eñ,1,0,1,0,ía,ANY,eñ,ANY,ANY
ir,ANY,eñ,2,0,1,0,ías,ANY,eñ,ANY,ANY
ir,ANY,eñ,3,0,1,0,ía,ANY,eñ,ANY,ANY
ir,ANY,eñ,1,1,1,0,íamos,ANY,eñ,ANY,ANY
ir,ANY,eñ,2,1,1,0,íais,ANY,eñ,ANY,ANY
ir,ANY,eñ,3,1,1,0,ían,ANY,eñ,ANY,ANY
ir,ANY,duc,1,0,1,0,ía,ANY,duc,ANY,ANY
ir,ANY,duc,2,0,1,0,ías,ANY,duc,ANY,ANY
ir,ANY,duc,3,0,1,0,ía,ANY,duc,ANY,ANY
ir,ANY,duc,1,1,1,0,íamos,ANY,duc,ANY,ANY
ir,ANY,duc,2,1,1,0,íais,ANY,duc,ANY,ANY
ir,ANY,duc,3,1,1,0,ían,ANY,duc,ANY,ANY
ir,u,ANY,1,0,1,0,uía,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,1,0,uías,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,1,0,uía,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,1,0,uíamos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,1,0,uíais,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,1,0,uían,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,1,0,üía,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,1,0,üías,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,1,0,üía,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,1,0,üíamos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,1,0,üíais,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,1,0,üían,ANY,ANY,ANY,ANY
ir,u,h,1,0,1,0,uía,ANY,h,ANY,ANY
ir,u,h,2,0,1,0,uías,ANY,h,ANY,ANY
ir,u,h,3,0,1,0,uía,ANY,h,ANY,ANY
ir,u,h,1,1,1,0,uíamos,ANY,h,ANY,ANY
ir,u,h,2,1,1,0,uíais,ANY,h,ANY,ANY
ir,u,h,3,1,1,0,uían,ANY,h,ANY,ANY
ir,u,f,1,0,1,0,uía,ANY,f,ANY,ANY
ir,u,f,2,0,1,0,uías,ANY,f,ANY,ANY
ir,u,f,3,0,1,0,uía,ANY,f,ANY,ANY
ir,u,f,1,1,1,0,uíamos,ANY,f,ANY,ANY
ir,u,f,2,1,1,0,uíais,ANY,f,ANY,ANY
ir,u,f,3,1,1,0,uían,ANY,f,ANY,ANY
ir,dec,ANY,1,0,1,0,decía,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,1,0,decías,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,1,0,decía,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,1,0,decíamos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,1,0,decíais,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,1,0,decían,ANY,ANY,ANY,ANY
ir,ANY,bendec,1,0,1,0,ía,ANY,bendec,ANY,ANY
ir,ANY,bendec,2,0,1,0,ías,ANY,bendec,ANY,ANY
ir,ANY,bendec,3,0,1,0,ía,ANY,bendec,ANY,ANY
ir,ANY,bendec,1,1,1,0,íamos,ANY,bendec,ANY,ANY
ir,ANY,bendec,2,1,1,0,íais,ANY,bendec,ANY,ANY
ir,ANY,bendec,3,1,1,0,ían,ANY,bendec,ANY,ANY
ir,ANY,maldec,1,0,1,0,ía,ANY,maldec,ANY,ANY
ir,ANY,maldec,2,0,1,0,ías,ANY,maldec,ANY,ANY
ir,ANY,maldec,3,0,1,0,ía,ANY,maldec,ANY,ANY
ir,ANY,maldec,1,1,1,0,íamos,ANY,maldec,ANY,ANY
ir,ANY,maldec,2,1,1,0,íais,ANY,maldec,ANY,ANY
ir,ANY,maldec,3,1,1,0,ían,ANY,maldec,ANY,ANY
ir,ANY,contradec,1,0,1,0,ía,ANY,contradec,ANY,ANY
ir,ANY,contradec,2,0,1,0,ías,ANY,contradec,ANY,ANY
ir,ANY,contradec,3,0,1,0,ía,ANY,contradec,ANY,ANY
ir,ANY,contradec,1,1,1,0,íamos,ANY,contradec,ANY,ANY
ir,ANY,contradec,2,1,1,0,íais,ANY,contradec,ANY,ANY
ir,ANY,contradec,3,1,1,0,ían,ANY,contradec,ANY,ANY
ir,ANY,desdec,1,0,1,0,ía,ANY,desdec,ANY,ANY
ir,ANY,desdec,2,0,1,0,ías,ANY,desdec,ANY,ANY
ir,ANY,desdec,3,0,1,0,ía,ANY,desdec,ANY,ANY
ir,ANY,desdec,1,1,1,0,íamos,ANY,desdec,ANY,ANY
ir,ANY,desdec,2,1,1,0,íais,ANY,desdec,ANY,ANY
ir,ANY,desdec,3,1,1,0,ían,ANY,desdec,ANY,ANY
ir,ANY,interdec,1,0,1,0,ía,ANY,interdec,ANY,ANY
ir,ANY,interdec,2,0,1,0,ías,ANY,interdec,ANY,ANY
ir,ANY,interdec,3,0,1,0,ía,ANY,interdec,ANY,ANY
ir,ANY,interdec,1,1,1,0,íamos,ANY,interdec,ANY,ANY
ir,ANY,interdec,2,1,1,0,íais,ANY,interdec,ANY,ANY
ir,ANY,interdec,3,1,1,0,ían,ANY,interdec,ANY,ANY
ir,ANY,predec,1,0,1,0,ía,ANY,predec,ANY,ANY
ir,ANY,predec,2,0,1,0,ías,ANY,predec,ANY,ANY
ir,ANY,predec,3,0,1,0,ía,ANY,predec,ANY,ANY
ir,ANY,predec,1,1,1,0,íamos,ANY,predec,ANY,ANY
ir,ANY,predec,2,1,1,0,íais,ANY,predec,ANY,ANY
ir,ANY,predec,3,1,1,0,ían,ANY,predec,ANY,ANY
ir,ANY,cer,1,0,1,0,ía,ANY,cer,ANY,ANY
ir,ANY,cer,2,0,1,0,ías,ANY,cer,ANY,ANY
ir,ANY,cer,3,0,1,0,ía,ANY,cer,ANY,ANY
ir,ANY,cer,1,1,1,0,íamos,ANY,cer,ANY,ANY
ir,ANY,cer,2,1,1,0,íais,ANY,cer,ANY,ANY
ir,ANY,cer,3,1,1,0,ían,ANY,cer,ANY,ANY
ir,ANY,or,1,0,1,0,ía,ANY,or,ANY,ANY
ir,ANY,or,2,0,1,0,ías,ANY,or,ANY,ANY
ir,ANY,or,3,0,1,0,ía,ANY,or,ANY,ANY
ir,ANY,or,1,1,1,0,íamos,ANY,or,ANY,ANY
ir,ANY,or,2,1,1,0,íais,ANY,or,ANY,ANY
ir,ANY,or,3,1,1,0,ían,ANY,or,ANY,ANY
ir,NULL,NULL,1,0,1,0,iba,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,1,0,ibas,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,1,0,iba,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,1,0,íbamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,1,0,ibaís,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,1,0,iban,ANY,ANY,ANY,ANY
ir,ANY,luc,1,0,1,0,ía,ANY,luc,ANY,ANY
ir,ANY,luc,2,0,1,0,ías,ANY,luc,ANY,ANY
ir,ANY,luc,3,0,1,0,ía,ANY,luc,ANY,ANY
ir,ANY,luc,1,1,1,0,íamos,ANY,luc,ANY,ANY
ir,ANY,luc,2,1,1,0,íais,ANY,luc,ANY,ANY
ir,ANY,luc,3,1,1,0,ían,ANY,luc,ANY,ANY
ir,ull,ANY,1,0,1,0,ullía,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,1,0,ullías,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,1,0,ullía,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,1,0,ullíamos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,1,0,ullíais,ANY,ANY,ANY,ANY
